"","OfferContactDate","CustomerID","ApplianceID","Brand","V1","V2","V3","V4","V5","V6","V7","V8","V9"
"7709","21/03/2017",10533,10687,"A","B","F","FF",3,1,4,"A",1,8.67
"7710","21/03/2017",10110,10247,"A","B","F","CK",3,1,4,"A",2,8.79
"7711","21/03/2017",4048,3169,"A","B","E","FF",2,1,4,"A",1,8.89
"7712","21/03/2017",353,1203,"A","B","F","TD",3,3,14,"A",2,8.26
"7713","21/03/2017",10449,10602,"A","B","D","DW",2,4,16,"A",5,8.78
"7714","21/03/2017",10753,10921,"A","B","E","FF",1,2,4,"A",3,8.86
"7715","21/03/2017",2780,1605,"A","B","F","AW",4,4,11,"A",4,8.88
"7716","21/03/2017",364,1296,"A","B","F","TD",1,3,7,"A",3,8.87
"7717","21/03/2017",9585,9695,"A","B","E","AW",3,4,15,"A",6,8.26
"7718","21/03/2017",9345,9441,"A","B","E","AW",3,2,4,"A",1,8.69
"7719","21/03/2017",10445,10597,"A","B","E","AW",3,1,4,"A",1,8.83
"7720","21/03/2017",9376,9474,"A","B","F","FF",0,1,4,"A",1,8.28
"7721","21/03/2017",6137,5756,"A","B","D","AW",2,2,3,"A",1,8.41
"7722","21/03/2017",14235,14586,"A","B","E","FF",3,1,2,"A",1,8.88
"7723","21/03/2017",8201,8185,"A","B","D","AW",2,1,4,"A",1,8.72
"7724","21/03/2017",6170,5797,"A","B","F","CK",3,3,4,"A",2,8.35
"7725","21/03/2017",3035,1919,"A","B","F","FF",5,0,3,"A",2,8.45
"7726","21/03/2017",10566,10723,"A","B","F","AW",2,2,4,"A",1,8.3
"7727","21/03/2017",10119,10256,"A","B","D","AW",2,3,12,"A",3,8.07
"7728","21/03/2017",10308,10454,"A","B","E","TD",3,1,2,"A",1,8.33
"7729","21/03/2017",9874,9997,"A","B","E","AW",2,1,4,"A",1,8.77
"7730","21/03/2017",9279,9371,"A","B","E","AW",2,1,4,"A",1,8.91
"7731","21/03/2017",14370,14726,"A","B","D","AW",3,0,2,"A",1,8.18
"7732","21/03/2017",8261,8251,"A","B","E","FF",10,3,8,"A",3,8.47
"7733","21/03/2017",8967,9037,"A","B","D","AW",3,0,3,"A",1,8.43
"7734","21/03/2017",10867,11039,"A","B","E","AW",2,1,3,"A",1,8.77
"7735","21/03/2017",10568,10725,"A","B","F","AW",2,1,4,"A",1,8.22
"7736","21/03/2017",6709,6464,"A","B","D","AW",3,2,12,"A",2,8.29
"7737","21/03/2017",7796,7725,"A","B","D","AW",3,1,4,"A",2,8.25
"7738","21/03/2017",10317,10465,"A","B","F","FF",3,1,16,"A",4,8.7
"7739","21/03/2017",3227,2160,"A","B","E","AW",2,4,9,"A",3,8.67
"7740","21/03/2017",9701,9819,"A","B","E","FZ",3,1,4,"A",1,8.14
"7741","21/03/2017",10037,10169,"A","B","F","AW",2,1,4,"A",1,8.99
"7742","21/03/2017",4184,3331,"A","A","F","AW",3,1,2,"A",1,8.24
"7743","21/03/2017",8786,8834,"A","B","E","CK",2,1,8,"A",2,8.24
"7744","21/03/2017",2592,1369,"A","C","F","AW",1,3,6,"A",3,8.91
"7745","21/03/2017",3061,1950,"A","A","D","FF",2,1,4,"A",1,8.01
"7746","21/03/2017",2596,1374,"A","B","F","AW",2,1,4,"A",1,8.72
"7747","21/03/2017",13867,14197,"A","B","E","AW",3,1,3,"A",1,8.5
"7748","21/03/2017",2027,673,"A","C","F","FF",2,3,17,"A",6,8.09
"7749","21/03/2017",1418,14866,"A","B","D","FF",3,1,4,"A",1,8.85
"7750","21/03/2017",2,4051,"A","B","F","FR",1,1,4,"A",1,8.85
"7751","21/03/2017",4777,4060,"A","B","F","AW",2,2,5,"A",2,8.06
"7752","21/03/2017",14382,14738,"A","B","E","AW",3,0,2,"A",1,8.58
"7753","21/03/2017",11070,11250,"A","B","E","AW",2,1,3,"A",1,8.03
"7754","21/03/2017",14069,14413,"A","B","E","TD",2,1,2,"A",1,8.4
"7755","21/03/2017",7846,7786,"A","B","F","FF",7,1,4,"A",2,8.22
"7756","21/03/2017",5593,5089,"A","A","F","CK",3,2,10,"A",3,8.88
"7757","21/03/2017",62,3271,"A","B","E","DW",2,1,4,"A",2,8.69
"7758","21/03/2017",10452,10606,"A","B","F","FF",4,1,4,"A",1,8.56
"7759","21/03/2017",14516,14932,"A","A","E","AW",3,0,4,"A",7,8.05
"7760","21/03/2017",10314,10461,"A","B","F","FF",3,2,12,"A",4,8.45
"7761","21/03/2017",9773,9894,"A","B","E","FR",1,2,10,"A",3,8.48
"7762","21/03/2017",5900,5476,"A","B","F","FR",3,4,5,"A",4,8.5
"7763","21/03/2017",2607,1386,"A","B","D","FF",3,3,22,"A",4,8.62
"7764","21/03/2017",5522,4985,"A","B","E","CK",5,0,3,"A",2,8.8
"7765","21/03/2017",7773,7700,"A","C","E","AW",2,1,4,"A",4,8.12
"7766","21/03/2017",5351,4776,"A","B","G","AW",2,1,4,"A",1,8.55
"7767","21/03/2017",6824,6599,"A","A","G","DW",2,2,20,"A",3,8.5
"7768","21/03/2017",11058,11238,"A","B","E","FF",3,1,3,"A",1,8.66
"7769","21/03/2017",2142,818,"A","B","E","FZ",2,2,5,"A",2,8.37
"7770","21/03/2017",7460,7341,"A","B","F","FF",3,1,4,"A",1,8.82
"7771","21/03/2017",7551,7445,"A","B","F","TD",2,1,4,"A",1,8.03
"7772","21/03/2017",7631,7535,"A","B","F","CK",3,3,9,"A",2,8.53
"7773","21/03/2017",10500,10654,"A","B","E","AW",3,1,3,"A",1,8.07
"7774","21/03/2017",7781,7708,"A","B","F","TD",3,1,8,"A",2,8.6
"7775","21/03/2017",2040,690,"A","B","E","AW",2,1,5,"A",2,8.19
"7776","21/03/2017",7334,7193,"A","B","E","FR",2,0,8,"A",4,8.47
"7777","21/03/2017",9787,9908,"A","B","E","CK",3,1,4,"A",1,8.47
"7778","21/03/2017",6933,6729,"A","B","F","CK",5,0,2,"A",1,8.66
"7779","21/03/2017",9437,9539,"A","B","E","AW",2,0,4,"A",2,8.9
"7780","21/03/2017",9226,9314,"A","B","D","AW",2,1,4,"A",1,8.71
"7781","21/03/2017",521,2393,"A","A","F","TD",2,2,6,"A",4,8.85
"7782","21/03/2017",11059,11239,"A","B","E","FF",3,1,3,"A",1,8.05
"7783","21/03/2017",1672,148,"A","B","E","TD",4,1,4,"A",1,8.14
"7784","21/03/2017",10615,10775,"A","B","D","AW",3,4,16,"A",5,8.42
"7785","21/03/2017",9981,10109,"A","B","E","AW",4,2,11,"A",3,8.47
"7786","21/03/2017",10347,10497,"A","B","F","AW",2,1,9,"A",6,8.19
"7787","21/03/2017",4300,3480,"A","B","F","AW",2,1,6,"A",2,8.15
"7788","21/03/2017",4615,3857,"A","B","G","TD",2,3,10,"A",3,8.82
"7789","21/03/2017",2159,838,"A","B","E","FF",3,2,6,"A",4,8.43
"7790","21/03/2017",14624,15151,"A","B","E","AW",3,0,2,"A",1,8.69
"7791","21/03/2017",10487,10641,"A","B","E","FF",3,1,3,"A",1,8.78
"7792","21/03/2017",3881,2961,"A","B","E","FR",2,2,8,"A",2,8.23
"7793","21/03/2017",14815,15444,"A","B","D","AW",5,0,2,"A",1,8.62
"7794","21/03/2017",9838,9960,"A","B","F","AW",3,0,8,"A",4,8.48
"7795","21/03/2017",9023,9098,"A","B","F","HB",3,5,17,"A",6,8.83
"7796","21/03/2017",12516,12754,"A","B","E","AW",3,1,2,"A",1,8.13
"7797","21/03/2017",7066,6883,"A","B","E","AW",2,1,4,"A",1,8.36
"7798","21/03/2017",918,4992,"A","B","E","AW",2,2,4,"A",1,8.54
"7799","21/03/2017",10109,10246,"A","B","E","FF",4,1,4,"A",1,8.01
"7800","21/03/2017",7197,7038,"A","A","E","AW",3,0,5,"A",3,8.55
"7801","21/03/2017",9016,9090,"A","B","E","DW",2,1,4,"A",1,8.12
"7802","21/03/2017",7080,6901,"A","B","E","AW",3,1,3,"A",1,8.23
"7803","21/03/2017",8373,8378,"A","B","D","TD",4,4,12,"A",5,8.05
"7804","21/03/2017",2344,1074,"A","B","F","AW",3,2,9,"A",2,8.74
"7805","21/03/2017",9877,10000,"A","B","F","FZ",2,4,19,"A",6,8.31
"7806","21/03/2017",9221,9309,"A","B","G","FF",3,1,6,"A",3,8.04
"7807","21/03/2017",9899,10025,"A","B","F","FF",3,2,6,"A",2,8.48
"7808","21/03/2017",9735,9855,"A","B","E","FZ",1,2,8,"A",4,8.19
"7809","21/03/2017",9215,9302,"A","B","F","AW",2,1,4,"A",1,8.86
"7810","21/03/2017",10863,11035,"A","B","F","FF",3,1,3,"A",1,8.46
"7811","21/03/2017",10127,10265,"A","B","D","AW",3,2,8,"A",3,8.05
"7812","21/03/2017",8807,8856,"A","B","E","AW",5,1,3,"A",1,8.19
"7813","21/03/2017",9580,9690,"A","B","E","AW",3,1,4,"A",1,8.59
"7814","21/03/2017",11132,11313,"A","B","E","FR",3,0,6,"A",2,8.47
"7815","21/03/2017",13984,14326,"A","B","E","FF",3,1,2,"A",1,8.95
"7816","21/03/2017",10493,10647,"A","B","E","AW",3,1,3,"A",1,8.74
"7817","21/03/2017",5787,5336,"A","B","F","AW",2,5,22,"A",4,8.63
"7818","21/03/2017",1552,15281,"A","C","D","FF",2,3,11,"A",1,8.92
"7819","21/03/2017",9966,10094,"A","B","F","FR",3,3,9,"A",3,8.69
"7820","21/03/2017",11079,11259,"A","B","E","AW",2,1,3,"A",1,8.67
"7821","21/03/2017",6023,5617,"A","B","E","AW",5,2,5,"A",3,9
"7822","21/03/2017",3265,2204,"A","B","E","AW",3,0,9,"A",3,8.36
"7823","21/03/2017",3864,2939,"A","B","E","TD",3,1,3,"A",1,8.11
"7824","21/03/2017",6828,6604,"A","B","E","CK",4,1,4,"A",1,8.57
"7825","21/03/2017",8122,8099,"A","A","E","FF",3,0,6,"A",6,8.57
"7826","21/03/2017",4274,3448,"A","B","E","CK",3,2,12,"A",4,8.14
"7827","21/03/2017",8024,7991,"A","A","E","FF",3,2,6,"A",3,8.57
"7828","21/03/2017",11775,11978,"A","B","E","AW",2,0,3,"A",1,8.92
"7829","21/03/2017",3534,2527,"A","A","F","AW",2,2,10,"A",7,8.08
"7830","21/03/2017",4170,3317,"A","B","E","FF",3,1,11,"A",2,8.6
"7831","21/03/2017",4838,4133,"A","B","E","AW",2,1,4,"A",1,8.81
"7832","21/03/2017",4079,3204,"A","B","D","AW",2,2,4,"A",1,8.14
"7833","21/03/2017",5316,4727,"A","B","E","FR",2,3,11,"A",2,8.07
"7834","21/03/2017",1554,15284,"A","B","F","AW",2,1,4,"A",1,8.75
"7835","21/03/2017",2879,1732,"A","B","F","FR",1,1,6,"A",1,8.72
"7836","21/03/2017",9449,9551,"A","B","F","FF",3,1,4,"A",1,8.19
"7837","21/03/2017",7485,7371,"A","C","E","AW",2,2,8,"A",3,8.57
"7838","21/03/2017",1436,14959,"A","B","E","AW",2,1,4,"A",1,8.9
"7839","21/03/2017",1600,15463,"A","A","E","DW",2,1,4,"A",1,8.05
"7840","21/03/2017",14659,15197,"A","B","F","FF",3,0,2,"A",1,8.96
"7841","21/03/2017",1765,341,"A","B","E","FF",2,2,4,"A",3,8.71
"7842","21/03/2017",11338,11523,"A","B","G","FF",2,0,3,"A",1,8.16
"7843","21/03/2017",14550,15067,"A","B","E","AW",5,0,1,"A",1,8.34
"7844","21/03/2017",14563,15087,"A","B","D","AW",3,0,6,"A",3,8.85
"7845","21/03/2017",7997,7956,"A","B","E","DW",2,2,8,"A",4,8.15
"7846","21/03/2017",6601,6333,"A","A","F","AW",2,1,4,"A",2,8.26
"7847","21/03/2017",8298,8293,"A","B","D","FF",3,3,14,"A",5,8.54
"7848","21/03/2017",14262,14613,"A","B","E","FF",3,1,2,"A",1,8.23
"7849","21/03/2017",13136,13407,"A","A","E","AW",2,1,4,"A",3,8.8
"7850","21/03/2017",9191,9278,"A","B","E","TD",2,1,4,"A",1,8.78
"7851","21/03/2017",14816,15445,"A","B","E","AW",3,0,2,"A",1,8.85
"7852","21/03/2017",9169,9254,"A","B","D","FF",3,2,6,"A",3,8.57
"7853","21/03/2017",11049,11229,"A","B","E","FF",3,1,3,"A",1,8.32
"7854","21/03/2017",468,1993,"A","B","E","FR",2,1,10,"A",2,8.93
"7855","21/03/2017",3174,2095,"A","B","F","AW",2,2,9,"A",1,8.13
"7856","21/03/2017",1442,14966,"A","A","E","AW",2,1,4,"A",1,8.86
"7857","21/03/2017",11963,12176,"A","B","F","CK",2,1,3,"A",1,8.85
"7858","21/03/2017",4959,4278,"A","B","E","OV",2,3,13,"A",3,8.08
"7859","21/03/2017",7527,7419,"A","B","F","TD",2,1,8,"A",3,8.38
"7860","21/03/2017",8531,8556,"A","A","E","AW",3,0,0,"A",2,8.29
"7861","21/03/2017",6479,6185,"A","B","F","FF",4,1,4,"A",1,8.08
"7862","21/03/2017",3186,2107,"A","A","E","CK",6,2,11,"A",5,8.68
"7863","21/03/2017",1670,145,"A","B","G","OV",2,2,8,"A",2,8.89
"7864","21/03/2017",14740,15341,"A","B","F","DW",2,0,2,"A",1,8.36
"7865","21/03/2017",7231,7074,"A","B","F","AW",3,1,2,"A",2,8.48
"7866","21/03/2017",1338,8575,"A","B","F","AW",2,2,13,"A",2,8.74
"7867","21/03/2017",14170,14520,"A","B","F","AW",3,2,4,"A",4,8.9
"7868","21/03/2017",9213,9300,"A","B","F","TD",4,3,8,"A",4,8.57
"7869","21/03/2017",1668,141,"A","B","F","FF",3,2,9,"A",2,8.33
"7870","21/03/2017",5807,5360,"A","A","E","FZ",3,1,4,"A",2,8.62
"7871","21/03/2017",3543,2537,"A","B","D","CK",3,1,4,"A",1,8.69
"7872","21/03/2017",1611,15478,"A","B","F","AW",2,2,12,"A",3,8.08
"7873","21/03/2017",8368,8370,"A","B","F","OV",3,2,9,"A",2,8.34
"7874","21/03/2017",5401,4844,"A","B","E","DW",1,4,21,"A",7,8.68
"7875","21/03/2017",14975,236,"A","B","E","AW",3,0,0,"A",1,8.53
"7876","21/03/2017",7233,7076,"A","B","E","AW",3,0,11,"A",2,8.41
"7877","21/03/2017",4654,3907,"A","B","E","WD",5,2,9,"A",3,8.71
"7878","21/03/2017",3270,2209,"A","B","F","FZ",3,1,8,"A",2,8.28
"7879","21/03/2017",7332,7190,"A","B","E","AW",2,2,10,"A",4,8.37
"7880","21/03/2017",13445,13744,"A","B","D","AW",2,1,3,"A",1,8.3
"7881","21/03/2017",10787,10957,"A","B","E","OV",4,0,11,"A",3,8.18
"7882","21/03/2017",10334,10483,"A","B","F","TD",2,2,15,"A",4,8.7
"7883","21/03/2017",6965,6765,"A","B","F","FF",3,6,10,"A",2,8.71
"7884","21/03/2017",10877,11049,"A","B","E","TD",3,1,3,"A",1,8.75
"7885","21/03/2017",9880,10003,"A","B","F","OV",4,1,4,"A",1,8.94
"7886","21/03/2017",14532,15042,"A","B","F","AW",2,0,2,"A",5,8.61
"7887","21/03/2017",11780,11983,"A","B","E","AW",5,1,2,"A",1,8.36
"7888","21/03/2017",7157,6989,"A","B","E","FF",6,1,7,"A",2,8.34
"7889","21/03/2017",14756,15359,"A","B","F","AW",3,0,2,"A",1,8.8
"7890","21/03/2017",14836,15485,"A","B","E","DW",5,0,2,"A",1,8.9
"7891","21/03/2017",9284,9376,"A","A","F","AW",2,1,4,"A",2,9
"7892","21/03/2017",10074,10209,"A","B","F","FF",4,4,6,"A",3,8.43
"7893","21/03/2017",6736,6498,"A","C","F","FF",3,2,7,"A",3,8.35
"7894","21/03/2017",10707,10871,"A","B","E","FR",5,1,2,"A",1,8.6
"7895","21/03/2017",9887,10011,"A","B","E","AW",2,2,9,"A",4,8.71
"7896","21/03/2017",6257,5906,"A","B","F","FF",3,1,4,"A",1,8.21
"7897","21/03/2017",9489,9593,"A","B","F","AW",3,1,4,"A",1,8.49
"7898","21/03/2017",10066,10201,"A","B","F","FF",5,1,2,"A",2,8.27
"7899","21/03/2017",8599,8628,"A","B","F","DW",2,2,9,"A",5,8.57
"7900","21/03/2017",14585,15110,"A","B","E","FF",3,0,2,"A",1,8.03
"7901","21/03/2017",10352,10503,"A","B","D","FF",3,0,4,"A",1,8.34
"7902","21/03/2017",8607,8636,"A","B","G","FF",8,12,36,"A",9,8.81
"7903","21/03/2017",9243,9332,"A","B","F","AW",2,1,4,"A",1,8.43
"7904","21/03/2017",9957,10084,"A","B","E","AW",2,2,8,"A",2,8.14
"7905","21/03/2017",6035,5633,"A","B","G","TD",2,2,8,"A",1,8.34
"7906","21/03/2017",13623,13936,"A","B","E","FF",3,0,3,"A",1,8.82
"7907","21/03/2017",5661,5168,"A","B","F","AW",2,0,3,"A",1,8.38
"7908","21/03/2017",10621,10781,"A","B","E","TD",2,2,12,"A",9,8.16
"7909","21/03/2017",14174,14524,"A","B","E","FF",5,0,16,"A",7,8.17
"7910","21/03/2017",12519,12757,"A","B","F","TD",3,1,2,"A",1,8.05
"7911","21/03/2017",7037,6849,"A","B","E","AW",5,0,3,"A",1,8.1
"7912","21/03/2017",10338,10487,"A","B","E","DW",2,1,4,"A",1,8.34
"7913","21/03/2017",8581,8609,"A","A","D","AW",3,1,4,"A",3,8.56
"7914","21/03/2017",12518,12756,"A","B","F","AW",3,1,2,"A",1,8.61
"7915","21/03/2017",9818,9939,"A","B","F","DW",2,0,5,"A",2,8.34
"7916","21/03/2017",7582,7481,"A","B","F","TD",2,7,13,"A",3,8.3
"7917","21/03/2017",9263,9355,"A","B","F","DW",2,1,4,"A",2,8.02
"7918","21/03/2017",11074,11254,"A","B","E","AW",3,1,3,"A",1,8.72
"7919","21/03/2017",12759,13008,"A","B","F","FZ",3,1,3,"A",1,8.07
"7920","21/03/2017",7425,7295,"A","A","E","AW",2,1,4,"A",2,8.51
"7921","21/03/2017",6640,6382,"A","A","G","CK",5,2,6,"A",7,8.84
"7922","21/03/2017",9164,9249,"A","B","D","AW",2,1,4,"A",1,8.38
"7923","21/03/2017",7614,7516,"A","B","F","AW",2,1,4,"A",2,8.85
"7924","21/03/2017",1872,481,"A","A","F","FF",3,1,7,"A",1,8.29
"7925","21/03/2017",9845,9967,"A","B","E","AW",2,1,4,"A",1,8.14
"7926","21/03/2017",11779,11982,"A","B","F","AW",3,1,2,"A",1,8.49
"7927","21/03/2017",2231,926,"A","B","F","FR",1,4,17,"A",4,8.9
"7928","21/03/2017",3997,3103,"A","A","E","TD",2,2,4,"A",1,8.44
"7929","21/03/2017",10043,10178,"A","B","E","FF",10,4,8,"A",5,8.01
"7930","21/03/2017",5106,4455,"A","B","E","AW",3,1,7,"A",2,8.21
"7931","21/03/2017",10534,10688,"A","B","F","FF",3,1,7,"A",4,8.31
"7932","21/03/2017",5298,4707,"A","B","E","FF",3,2,6,"A",2,8.53
"7933","21/03/2017",5997,5587,"A","A","F","FF",3,1,3,"A",2,8.78
"7934","21/03/2017",14413,14771,"A","B","D","TD",3,0,2,"A",1,8.49
"7935","21/03/2017",9978,10106,"A","C","E","OV",3,1,4,"A",1,8.27
"7936","21/03/2017",14760,15363,"A","B","F","AW",2,0,2,"A",1,8.59
"7937","21/03/2017",9947,10074,"A","B","E","AW",2,1,4,"A",1,8.99
"7938","21/03/2017",8334,8333,"A","A","D","TD",3,2,15,"A",5,8.85
"7939","21/03/2017",8229,8216,"A","B","D","TD",2,2,8,"A",2,8.11
"7940","21/03/2017",9534,9642,"A","B","F","OV",4,2,6,"A",2,8.55
"7941","21/03/2017",4765,4041,"A","B","F","AW",2,1,5,"A",3,8.59
"7942","21/03/2017",9257,9347,"A","B","E","FR",2,1,4,"A",1,8.68
"7943","21/03/2017",1780,361,"A","B","E","TD",3,1,2,"A",1,8.12
"7944","21/03/2017",5334,4753,"A","B","E","FZ",3,1,9,"A",3,8.93
"7945","21/03/2017",9332,9428,"A","B","E","OV",1,2,8,"A",2,8.11
"7946","21/03/2017",8962,9032,"A","B","E","FF",3,1,8,"A",2,8.27
"7947","21/03/2017",7890,7836,"A","B","E","CK",2,1,9,"A",2,8.92
"7948","21/03/2017",7832,7770,"A","B","D","TD",3,2,10,"A",3,8.23
"7949","21/03/2017",2959,1828,"A","B","F","FF",3,3,17,"A",6,8.24
"7950","21/03/2017",8653,8684,"A","A","G","AW",2,2,6,"A",3,8.98
"7951","21/03/2017",1216,7055,"A","B","E","AW",2,1,6,"A",1,8.06
"7952","21/03/2017",1716,277,"A","B","F","AW",2,1,4,"A",1,8.17
"7953","21/03/2017",3648,2669,"A","B","D","CK",2,1,4,"A",1,8.46
"7954","21/03/2017",7908,7856,"A","B","F","TD",2,2,9,"A",2,8.72
"7955","21/03/2017",9848,9970,"A","B","E","HB",1,3,12,"A",3,8.11
"7956","21/03/2017",8246,8234,"A","B","E","AW",3,1,9,"A",2,8.03
"7957","21/03/2017",3030,1912,"A","B","E","HB",3,3,8,"A",2,8.1
"7958","21/03/2017",8705,8742,"A","B","E","AW",4,3,6,"A",4,8.36
"7959","21/03/2017",11325,11510,"A","B","D","AW",3,0,3,"A",1,8.95
"7960","21/03/2017",6489,6197,"A","C","E","CK",5,1,3,"A",1,8.84
"7961","21/03/2017",9480,9583,"A","B","E","DW",2,0,4,"A",2,8.13
"7962","21/03/2017",9820,9941,"A","B","D","AW",2,1,4,"A",1,8.33
"7963","21/03/2017",201,206,"A","B","E","AW",3,1,7,"A",2,8.46
"7964","21/03/2017",10343,10492,"A","B","E","CK",3,3,12,"A",3,8.85
"7965","21/03/2017",8946,9015,"A","B","D","FF",2,5,12,"A",3,8.4
"7966","21/03/2017",4751,4025,"A","B","E","DW",2,0,5,"A",2,8.02
"7967","21/03/2017",7986,7941,"A","B","E","AW",2,1,3,"A",5,8.15
"7968","21/03/2017",1828,421,"A","B","F","DW",3,4,15,"A",5,8.01
"7969","21/03/2017",731,3827,"A","B","E","FF",4,3,17,"A",5,8.32
"7970","21/03/2017",9781,9902,"A","B","E","AW",5,1,2,"A",1,8.19
"7971","21/03/2017",3940,3035,"A","B","E","AW",2,0,3,"A",1,8.3
"7972","21/03/2017",10760,10929,"A","B","E","DW",2,1,4,"A",1,8.72
"7973","21/03/2017",5523,4987,"A","B","E","FF",3,2,14,"A",2,8.97
"7974","21/03/2017",11076,11256,"A","B","E","AW",3,1,3,"A",1,8.41
"7975","21/03/2017",4550,3780,"A","A","F","FF",3,4,14,"A",5,8.34
"7976","21/03/2017",8267,8257,"A","B","F","FZ",3,2,8,"A",2,8.48
"7977","21/03/2017",5226,4613,"A","A","F","AW",2,3,16,"A",7,8.75
"7978","21/03/2017",7292,7145,"A","B","D","AW",2,1,4,"A",1,8.94
"7979","21/03/2017",7369,7233,"A","B","D","TD",2,0,2,"A",2,8.11
"7980","21/03/2017",14794,15419,"A","B","E","CK",10,0,2,"A",1,8.95
"7981","21/03/2017",9780,9901,"A","B","F","DW",2,2,4,"A",2,8.91
"7982","21/03/2017",1563,15315,"A","B","E","AW",2,1,4,"A",1,8.48
"7983","21/03/2017",7261,7107,"A","B","D","FF",2,1,11,"A",2,8.51
"7984","21/03/2017",12521,12759,"A","B","G","TD",2,1,2,"A",1,8.39
"7985","21/03/2017",5059,4399,"A","B","E","FF",3,1,4,"A",2,8.89
"7986","21/03/2017",13935,14272,"A","B","F","FF",2,0,4,"A",2,8.6
"7987","21/03/2017",9588,9698,"A","B","E","FR",2,2,8,"A",2,8.91
"7988","21/03/2017",13583,13892,"A","B","D","AW",5,1,2,"A",1,8.97
"7989","21/03/2017",9965,10093,"A","B","E","TD",2,0,7,"A",4,8.08
"7990","21/03/2017",9566,9676,"A","B","F","AW",2,1,10,"A",3,8.78
"7991","21/03/2017",7169,7002,"A","B","F","FF",2,2,15,"A",5,8.91
"7992","21/03/2017",12137,12360,"A","B","F","CK",4,0,6,"A",4,8.22
"7993","21/03/2017",11099,11279,"A","B","G","FF",3,0,6,"A",4,8.25
"7994","21/03/2017",6893,6679,"A","C","D","AW",5,2,8,"A",1,8.7
"7995","21/03/2017",7747,7670,"A","B","E","WD",3,2,10,"A",2,8.99
"7996","21/03/2017",14349,14705,"A","B","F","TD",3,1,2,"A",1,8.04
"7997","21/03/2017",6616,6351,"A","B","F","OV",2,2,9,"A",2,8.96
"7998","21/03/2017",11784,11987,"A","B","E","AW",3,1,2,"A",1,8.53
"7999","21/03/2017",3354,2311,"A","B","G","FF",2,1,4,"A",1,8.27
"8000","21/03/2017",9731,9850,"A","B","E","AW",2,1,4,"A",1,8.52
"8001","21/03/2017",2521,1281,"A","A","D","AW",4,0,7,"A",3,8.73
"8002","21/03/2017",2508,1266,"A","B","F","FF",3,1,4,"A",2,8.38
"8003","21/03/2017",9692,9810,"A","B","E","DW",2,3,12,"A",4,8.78
"8004","21/03/2017",14287,14640,"A","B","E","DW",3,0,3,"A",2,8.41
"8005","21/03/2017",9452,9554,"A","B","D","AW",2,1,4,"A",1,8.72
"8006","21/03/2017",2947,1814,"A","B","D","FF",3,1,6,"A",4,8.86
"8007","21/03/2017",1795,381,"A","B","E","OV",4,1,4,"A",3,8.35
"8008","21/03/2017",14063,14407,"A","B","F","CK",3,1,2,"A",1,8.42
"8009","21/03/2017",478,2064,"A","A","E","AW",3,1,4,"A",3,8.67
"8010","21/03/2017",8719,8759,"A","B","F","TD",3,1,4,"A",1,8.69
"8011","21/03/2017",14107,14454,"A","B","E","AW",3,1,3,"A",1,8.79
"8012","21/03/2017",8154,8135,"A","B","F","AW",2,1,4,"A",2,8.91
"8013","21/03/2017",1614,15492,"A","B","E","AW",2,1,14,"A",5,8.94
"8014","21/03/2017",1902,522,"A","B","F","WD",5,1,4,"A",3,8.63
"8015","21/03/2017",10368,10520,"A","B","E","CK",7,3,10,"A",3,8.47
"8016","21/03/2017",6497,6205,"A","B","F","FZ",2,3,10,"A",2,8.15
"8017","21/03/2017",14030,14374,"A","B","D","DW",3,2,6,"A",2,8.51
"8018","21/03/2017",9473,9576,"A","B","E","TD",2,1,4,"A",1,8.07
"8019","21/03/2017",10237,10382,"A","B","F","DW",2,2,6,"A",2,8.87
"8020","21/03/2017",9887,10012,"A","B","E","FF",2,2,9,"A",4,8.63
"8021","21/03/2017",2041,691,"A","A","D","AW",2,0,5,"A",3,8.29
"8022","21/03/2017",1965,598,"A","B","E","AW",2,1,8,"A",4,8.66
"8023","21/03/2017",1684,201,"A","B","F","DW",2,1,4,"A",1,8.68
"8024","21/03/2017",6918,6712,"A","B","E","FF",3,1,11,"A",1,8.99
"8025","21/03/2017",7729,7642,"A","B","F","TD",2,3,8,"A",4,8.88
"8026","21/03/2017",8564,8592,"A","B","F","OV",4,1,14,"A",4,8.64
"8027","21/03/2017",8398,8405,"A","A","F","WD",5,2,5,"A",3,8.88
"8028","21/03/2017",9086,9167,"A","B","F","CK",3,2,8,"A",3,8.96
"8029","21/03/2017",7174,7009,"A","C","F","DW",2,3,20,"A",7,8.06
"8030","21/03/2017",10097,10234,"A","B","E","TD",2,1,4,"A",1,8.79
"8031","21/03/2017",7395,7260,"A","B","E","FF",5,3,11,"A",6,8.95
"8032","21/03/2017",1155,6517,"A","A","E","AW",3,4,18,"A",21,8.96
"8033","21/03/2017",14324,14679,"A","B","E","FF",5,1,2,"A",1,8.03
"8034","21/03/2017",10064,10199,"A","B","F","CK",5,1,2,"A",1,8.18
"8035","21/03/2017",10383,10535,"A","B","E","FF",3,1,3,"A",1,8.87
"8036","21/03/2017",12266,12492,"A","B","D","AW",2,0,3,"A",1,8.47
"8037","21/03/2017",5091,4437,"A","C","F","FF",2,3,11,"A",3,8.71
"8038","21/03/2017",14983,244,"A","B","E","AW",3,0,0,"A",1,8.84
"8039","21/03/2017",8950,9020,"A","B","E","CK",4,1,4,"A",1,8.87
"8040","21/03/2017",903,4899,"A","C","F","AW",2,1,4,"A",1,8.54
